name,line,longitude,lat
7th Ave & 13th St At Nw Corner,1-2-3-L-F-M,-74.00032899936967,40.73801333240405
7th Ave & 14th St At Sw Corner,1-2-3-L-F-M,-73.9999140018794,40.73848433188823
7th Ave & 14th St At Se Corner,1-2-3-L-F-M,-73.99965599929781,40.738358334371576
40-33 21 Street,F,-73.94193509490101,40.754255381101444
908 Fulton Street (To Queens Only),A-C,-73.96455532654282,40.68282619698886
36 Bond Street,A-C-G,-73.98421600194628,40.68839633299652
27 Cleveland Place (Uptown Only),4-6-6 Express,-73.99691200046723,40.722116332288294
137 East 42 Street (Enter From E 43 St),4-5-6-6 Express-7-7 Express-S,-73.97529400010619,40.75180133200566
481 8 Avenue,A-C-E,-73.99324399810129,40.75287733387361
368 Jay Street,A-C-F,-73.9874420752869,40.69296784180008
133 Greenpoint Avenue,G,-73.9544319993374,40.73031033217995
1745 Palmetto Street,M,-73.9078879986982,40.70280133424802
640 3 Avenue,4-5-6-6 Express-7-7 Express-S,-73.9750776989825,40.750850878149315
Richmond Valley Rd & Richmond Valley Rd At Se Corner,@,-74.22954798751275,40.519601444488686
Weiner St & Richmond Valley Rd At Sw Corner,@,-74.2289119874456,40.51976615766657
Richmond Valley Rd & Amboy Rd At Nw Corner,@,-74.2286796442034,40.519671279006545
Amboy Rd & Penton St At Nw Corner,@,-74.2168122319514,40.522489484010656
Seguine Av & Herbert St At Ne Corner,@,-74.20066738324554,40.525105174108155
Belfield Av & N Railroad St At Sw Corner,@,-74.17843705768514,40.54055390739182
Richmond Av & Eltingville Bl At Se Corner,@,-74.1652143236376,40.544388119342905
Richmond Av & Mosely Av At Ne Corner,@,-74.16504799396355,40.54420838045051
Nelson Av & Brower St At Ne Corner,@,-74.15149039643737,40.55104516245217
Annadale Rd & N Railroad St At Sw Corner,@,-74.1774613621111,40.540640642701
Bay Te & S Railroad Av At Ne Corner,@,-74.13746844656448,40.55599897260445
Oak Av & S Railroad Av At Nw Corner,@,-74.12605866912014,40.565168993276544
Guyon Av & N Railroad Av At Se Corner,@,-74.12687588407285,40.5646570486412
Rose Av & New Dorp Pz At   Corner,@,-74.11763619710395,40.57328947776214
Lincoln Av & N Railroad Av At Sw Corner,@,-74.1090954742084,40.579440933637926
Fremont Av & N Railroad Av At Sw Corner,@,-74.10974678432862,40.579058484017715
Jefferson Av & N Railroad Av At Sw Corner,@,-74.10279235922233,40.58406245330844
Seaview Av & Hancock St At Nw Corner,@,-74.09636903041515,40.58852075114473
Seaview Av & N Railroad Av At Sw Corner,@,-74.09664097479097,40.588615979060044
Seaview Av & Hancock St At Ne Corner,@,-74.09610963651915,40.588656005320864
Oregon Rd & Old Town Rd At Nw Corner,@,-74.08756358797919,40.59608404650293
Clove Rd & Hillcrest Te At Sw Corner,@,-74.08361004737702,40.60364672374809
Bay St & Townsend Av At Ne Corner,@,-74.07169159788762,40.621593695829844
Bay St & Cross St At Ne Corner,@,-74.0751405757553,40.6277634754041
Minthorne St & Victory Bl At Se Corner,@,-74.07501783878419,40.6376325900428
101 Church Avenue,F,-73.97933299978699,40.6432153327643
134 India Street,G,-73.95475099806653,40.73221633405377
1173 50 Street,D,-73.99499500023583,40.63603033347813
67-05 Fresh Pond Road,M,-73.89623205135983,40.70595495446353
1725 Broadway,J-Z,-73.91106300083882,40.68346733449645
125 East 77 Street (Downtown Only),4-6-6 Express,-73.95995400102257,40.773779333832366
849a East 149 Street (To Manhattan Only),6,-73.90412800151024,40.81236633150725
45 Court Street,2-3-4-5-N-R,-73.9903008310593,40.692307636364774
136-32 Roosevelt Avenue,7-7 Express,-73.82859999952886,40.7598513342208
10-51 Wyckoff Avenue (To Manhattan Only),L,-73.9029740823235,40.69515414286099
201 East 188 Street,B-D,-73.89735200147221,40.86134533151053
1100 6 Avenue,7-7 Express-B-D-F-M,-73.98365700147012,40.75483233367382
1 Madison Avenue (Enter On E 23 St) (Downtown Only),4-6-6 Express,-73.9864520005594,40.74041933190056
41-41 Crescent Street,7-7 Express-N-Q,-73.9396710014106,40.75083533377487
973 8 Avenue,1-2-A-C-B-D,-73.98297099869389,40.76694333264785
265 Broadway (To Manhattan Only),J-M-Z,-73.95898896795957,40.7089138950085
1654 77 Street,D,-74.00062923052785,40.61416670540631
233 Livonia Avenue,3-4,-73.909102000899,40.66271233261042
1611 St Nicholas Avenue,1,-73.92960600059372,40.85538233260382
1673 79 Street,D,-74.00098399880784,40.61282333308495
1081 6 Avenue,7-7 Express-B-D-F-M,-73.98462700091264,40.7548493338798
390 6 Avenue,A-C-E-B-D-F-M,-73.99961499977668,40.733259331895766
741 St Nicholas Avenue,A-C-B-D,-73.94388700180478,40.825542333582916
4761 Broadway,A,-73.92717199991735,40.86574433371368
344 Graham Avenue (To Manhattan Only),L,-73.944271000207,40.71468733301522
69 East 98 Street,3-4,-73.92284199925078,40.66514733492894
1518 Cortelyou Road,B-Q,-73.96396799872663,40.641279334256545
136-32 Roosevelt Avenue,7-7 Express,-73.82881099921653,40.75979433447889
100 Ditmas Avenue,F,-73.97784999955454,40.635441333651485
543 Metropolitan Avenue,G-L,-73.95085376336982,40.71419865862414
96-02 Liberty Avenue,A-S,-73.84251200093951,40.68057333229841
493 Clinton Avenue (To Manhattan Only),A-C,-73.96674715214529,40.68362919215986
7514 4 Avenue,R,-74.02550719871905,40.63030318735969
51 East 42 Street,4-5-6-6 Express-7-7 Express-S,-73.97848700133942,40.7527173325858
3001 Foster Avenue (Enter (To Manhattan Only),2-5,-73.94819699813505,40.63988733389006
Liberty St (Between 80 St And 81 St),A-S,-73.85771599898865,40.6795943330811
1663 Atlantic Avenue,A-C,-73.93216023924516,40.679255883363936
31 East 53 Street,E-M,-73.97385799979618,40.75972133277261
1280 Fulton Street (To Queens Only),A-C,-73.94939086957741,40.68024500477765
108-70 Roosevelt Avenue,7,-73.85590099873096,40.75140933180382
59-02 92 Street,E-M-R,-73.86950699814535,40.7336023323771
204 Broadway,2-3-4-5-A-C-J-Z,-74.00863199974928,40.710555333124915
551 Driggs Avenue,L,-73.95617599963703,40.71702233421322
131 East 60 Street,4-5-6-6 Express-N-Q-R,-73.96781557906588,40.76302008477021
819 8 Avenue,F,-73.97887299904404,40.66576033265371
5 Av (Between E 60 St And E 61 St),N-Q-R,-73.97246699880425,40.765313334431525
102 Brighton Beach Avenue,B-Q,-73.9676799997711,40.57616133288784
85 Cedar Street,M,-73.92651300121997,40.69785533254343
3001 Church Avenue (To Manhattan Only),2-5,-73.94942400161801,40.65094933270298
2042 Amsterdam Avenue (Downtown Only),A-C,-73.9401370011052,40.83593633401109
815 8 Avenue (Downtown Only),A-C-E,-73.98666199958974,40.76196833412386
235 Bushwick Avenue,L,-73.93968199980631,40.70778733407722
441 7 Avenue,1-2-3,-73.99032300037523,40.7510203338589
35 Hoyt Street,A-C-G,-73.98594100184938,40.689085331562886
3001 Avenue H,2-5,-73.94731835815519,40.63173538760332
179-36 Hillside Avenue,F,-73.78303299734934,40.71268333409578
1548 Bay Ridge Avenue,D,-73.99848999861327,40.62029333258173
Intersection Of Harrison Place And Bogart Street,L,-73.93366583700677,40.706073786095345
37 East 32 Street (Downtown Only),4-6-6 Express,-73.98214699937078,40.746447333769446
45 Court Street,2-3-4-5-N-R,-73.99065429835623,40.69238284441708
126 Fulton Street,2-3-4-5-A-C-J-Z,-74.00802200013167,40.710241332985696
1550 71 Street,D,-73.99924100057751,40.61893533217635
138 East 68 Street,4-6-6 Express,-73.96394999909218,40.767681334741226
104-02 116 Street,A-S,-73.8269279984997,40.68567833226465
392 7 Avenue,1-2-3,-73.99172149654171,40.74979037351271
69 John Street,2-3-4-5-A-C-J-Z,-74.00699899953604,40.70863033416666
92-17 Jamaica Avenue,J-Z,-73.85259500021581,40.69366333396146
23 Avenue I,F,-73.97652360404672,40.62608201582559
1261 6 Avenue,B-D-F-M,-73.98021846669647,40.76050264250631
82-55 Broadway,E-M-R,-73.88098500097024,40.74206921083762
1605 Palmetto Street,L-M,-73.91099904743724,40.69980717952467
168-02 Hillside Avenue,F,-73.79455299714924,40.709880334418855
4405 New Utrecht Avenue,D,-73.99415800081725,40.6403843323254
189 Broadway,2-3-4-5-A-C-J-Z,-74.00966499810703,40.71041833400753
280 Park Avenue South (Downtown Only),4-6-6 Express,-73.98713400129444,40.73950133233434
30 Rockefeller Plaza,B-D-F-M,-73.98059400174719,40.75930133181263
764 5 Avenue,N-Q-R,-73.97422800033708,40.76459933229122
463 Bergen Street (To New Lots And Flatbush Only),2-3-4,-73.9754980010355,40.68104533240065
299 Broadway (To Manhattan Only),J-M-Z,-73.9577200012782,40.70850533293417
137 East 52 Street,4-6-6 Express-E-M,-73.97109799934555,40.7578113334711
33 East 42 Street,4-5-6-6 Express-7-7 Express-S,-73.97891700058054,40.75283033297871
902 6 Avenue,B-D-F-M-N-Q-R,-73.98751141546279,40.74982821995346
326 7 Avenue,F,-73.98166499913704,40.667113333714454
11 East 42 Street,4-5-6-6 Express-7-7 Express-S,-73.9795370007457,40.75308733406355
1561 Broadway,J,-73.91571990256662,40.68605442847002
6908 New Utrecht Avenue,D,-73.99880299778555,40.62037033340594
1231 Nostrand Avenue (To Manhattan Only),2-5,-73.95001299898715,40.657197333787344
78 Clinton Street,2-3-4-5-N-R,-73.9926223945166,40.69422222150879
361 Classon Avenue,G,-73.95980936376547,40.688785308641485
2 Hemlock Street,J,-73.87332899778272,40.689454332351836
1029 Mc Donald Avenue,F,-73.97646341078462,40.62866564596717
300 Broadway,J-M-Z,-73.95813500057444,40.70835133406196
1039 44 Street,D,-73.99447000075503,40.64117033319543
1260 6 Avenue,B-D-F-M,-73.98011699819493,40.75995333367637
10-34 Wyckoff Avenue (To Canarsie Only),L,-73.9037929146439,40.69521419500616
4 Ave (Between 35 St And 36 St),D-N-R,-74.00417500073434,40.654301333622584
628 Manhattan Avenue,G,-73.95071700136775,40.72390533372298
6th Ave & 35th St At Se Corner,B-D-F-M-N-Q-R,-73.98713699847174,40.750329334509125
6th Ave & 35th St At Ne Corner,B-D-F-M-N-Q-R,-73.98699100022509,40.750419331628045
7th Ave & 40th St At Sw Corner,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.98806699936638,40.75469133379391
Broadway & 40th St At Se Corner,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.98668000194866,40.754172333977934
6th Ave & 40th St At Sw Corner,7-7 Express-B-D-F-M,-73.9852590003602,40.75347333226494
South St & Whitehall St At Ne Corner,N-R,-74.01258800208441,40.70193833315441
State St & Whitehall St At   Corner,N-R,-74.01308100010937,40.702126333636926
Broadway & Battery Pl At Nw Corner,4-5,-74.01445400086995,40.704795333176094
Stone St & Whitehall St At Nw Corner,N-R,-74.01329300127328,40.704096334975645
Water St & Whitehall St At Se Corner,N-R,-74.01263199901287,40.70209233207643
Broad St & Exchange Pl At Sw Corner,J-Z,-74.0114739998557,40.70602033271573
Greenwich St & Morris St At Ne Corner (Uptown Only),1,-74.01408490539107,40.70666157924529
Trinity Pl & Exchange Alley At Nw Corner (Downtown Only),N-R,-74.01342599883246,40.70730633188047
Trinity Pl & Rector St At Nw Corner (Downtown Only),N-R,-74.01296799970594,40.707909332649685
Trinity Pl & Rector St At Ne Corner (Uptown Only),N-R,-74.01277399830788,40.707902332486505
Greenwich St & Rector St At Ne Corner (Uptown Only),1,-74.01344499793379,40.70810733357947
Broadway & Rector St At Nw Corner,4-5,-74.01185431430868,40.70767114919511
Broadway & Rector St At Sw Corner,4-5,-74.01206700045844,40.70742833335808
Broadway & Wall St At Se Corner,4-5,-74.01173100104236,40.7075773314803
Broad St & Wall St At Sw Corner,J-Z,-74.01088200163505,40.707012334582785
Broad St & Wall St At Sw Corner,J-Z,-74.0108020002657,40.707108335005074
Church St & Dey St At Ne Corner (Uptown Only),N-R,-74.01076700096836,40.71087133451739
West Broadway & Vesey St At Se Corner,1,-74.01182500226871,40.71255033234764
Nassau St & Cedar St At Se Corner,J-Z,-74.00981445348475,40.70802727384606
William St & Wall St At Ne Corner,2-3,-74.00933199836648,40.70639233258274
John St & Nassau St At Ne Corner,2-3-4-5-A-C-J-Z,-74.00829499818653,40.70950733386623
William St & Fulton St At Sw Corner,2-3-4-5-A-C-J-Z,-74.00659100088235,40.709570332312836
Church St & Vesey St At Se Corner,2-3-A-C-E,-74.0101650004487,40.71179333182708
Broadway & Dey St At Nw Corner,2-3-4-5-A-C-J-Z,-74.0094930001222,40.71055533455325
Broadway & Fulton St At Nw Corner,2-3-4-5-A-C-J-Z,-74.0092190012877,40.71103833350948
Church St & Barclay St At Sw Corner,2-3-A-C-E,-74.00989100085596,40.71268133391913
Church St & Park Pl At Nw Corner,2-3-A-C-E,-74.00929199950995,40.71343533361316
Church St & Murray St At Sw Corner,2-3-A-C-E,-74.00904600070093,40.71375333384825
7th Ave & 12th St At Nw Corner,1-2-3-L-F-M,-74.00081499957498,40.737388333976426
7th Ave & 13th St At Ne Corner,1-2-3-L-F-M,-73.99992999944608,40.73784633407279
7th Ave & 14th St At Nw Corner,1-2-3-L-F-M,-73.99971099759146,40.73877533360572
1276 Fulton Street (To Queens Only),A-C,-73.94970701284196,40.68028525784759
2152 Fulton Street,A-C,-73.91088900152421,40.678140333745205
770 Livonia Avenue,3-4,-73.88834499880537,40.66547633378569
40-01 111 Street,7,-73.85566199723056,40.75148333299207
111 East 50 Street,4-6-6 Express-E-M,-73.97243998588631,40.75669168464173
300 7 Avenue (Downtown Only),1-2,-73.9939550008979,40.74678733265465
109-04 Liberty Avenue,A-S,-73.83270199762207,40.68396033340244
101 Brighton Beach Avenue,B-Q,-73.96793799872712,40.576476333254035
Bethel Av & St Andrew's Pl At Nw Corner,@,-74.23890290905237,40.517614987092884
Richmond Valley Rd & Amboy Rd At Ne Corner,@,-74.22952189507987,40.51951069496642
Amboy Rd & Station Av At Sw Corner,@,-74.21661689552953,40.522795552472445
Seguine Av & Waterbury Av At Se Corner,@,-74.20081488231364,40.525353106373025
E Tenafly Av & S Railroad St At Nw Corner,@,-74.17870202847566,40.54023871620259
Giffords La & Baltimore St At Sw Corner,@,-74.15064001792406,40.55160027705957
Huguenot Av & West Te At Se Corner,@,-74.19231297455752,40.53320361744723
Justin Av & S Railroad Av At Nw Corner,@,-74.13629802224517,40.55685366362283
Cedarview Av & N Railroad Av At Se Corner,@,-74.12629559146822,40.565337531113585
New Dorp La & New Dorp Pz At   Corner,@,-74.11662824601984,40.573956377964926
Fremont Av & S Railroad Av At Nw Corner,@,-74.10957556566582,40.57892477484406
Jefferson Av & S Railroad Av At Nw Corner,@,-74.10268690233086,40.58399735863654
Garretson Av & Hancock St At Nw Corner,@,-74.09566269058706,40.588981164586926
N Railroad Av & Old Town Rd At Ne Corner,@,-74.08783392950224,40.596109448506155
Bay St & Norwood Av At Se Corner,@,-74.07188129631717,40.62183338419149
Bay St & Hannah St At Ne Corner,@,-74.07472117922813,40.636310388464466
146-18 Hillside Avenue,F,-73.80978399821076,40.70556533203399
39-23 103 Street,7,-73.86254800053091,40.750058335120684
625 Livonia Avenue,3-4,-73.89389199781527,40.66491533343506
2843 Church Avenue (To Flatbush Only),2-5,-73.9497760017338,40.65093133296843
574 Lorimer Street,G-L,-73.94927499880811,40.71420733425885
158 Greenpoint Avenue,G,-73.95408700003335,40.730101333488015
36 Lawrence Avenue (Enter From Parkville Av),F,-73.97699703770273,40.628476045523406
51 Clark Street,2-3,-73.99315800106405,40.69757933308843
969 62 Street (Enter From Ft Hamilton Py),N,-74.00658000170229,40.6321863319145
1623 De Kalb Avenue,L,-73.91919400058673,40.7044813346795
949 8 Avenue,1-2-A-C-B-D,-73.98316500059231,40.76666233262497
884 3 Avenue (Enter On E 53 St),4-6-6 Express-E-M,-73.9705029989827,40.75831733192585
107-31 71 Avenue,E-F-M-R,-73.8443944542584,40.721278312214764
Intersection Of Parsons Block And Archer Avenue,E-J-Z,-73.79992999923778,40.70235833370193
40-02 Junction Boulevard,7-7 Express,-73.8694889969476,40.74900633334257
Staten Island Ferry Terminal,@,-74.07326996710206,40.64426352969636
3069 Brighton 7 Street,B-Q,-73.96048399944955,40.57797533310887
6003 4 Avenue,N-R,-74.01841199984307,40.640590333445026
1340 Greene Avenue,M,-73.91858400115011,40.69869033198331
1 Federal Reserve Plaza,2-3-4-5-A-C-J-Z,-74.00837499845676,40.70937633401398
7 Bentley Street,@,-74.25283251834038,40.5121140432397
368 Jay Street,A-C-F,-73.98743261787023,40.69303973508586
179-30 Hillside Avenue,F,-73.7831919991781,40.71264633504767
1605 Palmetto Street,L-M,-73.91129545892973,40.69981445692802
1506 Avenue J,B-Q,-73.96104838200112,40.62499993983946
240 Canal Street,4-6-6 Express-J-Z-N-Q-R,-74.00031000052573,40.71790533478797
242 West 34 Street,1-2-3,-73.99127100062769,40.751046334335896
2914 Beverly Road (To Flatbush Only),2-5,-73.949114999447,40.645010334684315
586 Lafayette Avenue,G,-73.95160605793184,40.689684700541285
38-23 69 Street,7,-73.89619800075883,40.746521334327575
101 East 41 Street,4-5-6-6 Express-7-7 Express-S,-73.97719700095628,40.75172133361585
657 Carlton Avenue,B-Q,-73.97224061954593,40.677323120821875
137 East 42 Street,4-5-6-6 Express-7-7 Express-S,-73.9754090015707,40.75134533337073
824 7 Avenue,B-D-E,-73.98252764146359,40.763409064682946
462 Flatbush Avenue,B-Q-S,-73.9622847595106,40.66248281788008
1030 Longwood Avenue (To Pelham Bay Pk Only),6,-73.896180001533,40.816118332373094
125 East 86 Street (Downtown Only),4-5-6-6 Express,-73.9556110008943,40.77972533285189
3327 Fulton Street,J-Z,-73.87284699944512,40.683586333236875
4941 Broadway,A,-73.92116800075054,40.867965332125834
700 Pelham Parkway South,2-5,-73.86737744464135,40.85641511143704
93-18 Liberty Avenue,A-S,-73.84507999728912,40.68012233349826
692 Parkside Avenue (To Flatbush Only),2-5,-73.95034999807002,40.6561493333051
1842 Nostrand Avenue (To Flatbush Only),2-5,-73.9486490007572,40.64074533444971
25-04 Brookhaven Avenue,A,-73.76159667166294,40.59954129976893
902 8 Avenue,F,-73.9794910010314,40.66567733287597
75-06 Jamaica Avenue,J-Z,-73.8662039982405,40.69135233221141
9-91 Wyckoff Avenue (To Manhattan Only),L,-73.90465932569741,40.696090505482076
1289 Fulton Street (To Manhattan Only),A-C,-73.94974897852543,40.68054202712831
40-15 75 Street,7-E-F-M-R,-73.89025400151726,40.74637633345287
250 Brook Avenue (To Manhattan Only),6,-73.91895100201349,40.80760733453604
4910 New Utrecht Avenue,D,-73.99494800092087,40.636393331545726
7102 16 Avenue,D,-73.99893600034773,40.61876833462844
170 Marcy Avenue (To Manhattan Only),J-M-Z,-73.9579466638614,40.70871520466571
103 8 Avenue,A-C-E-L,-74.00191899881426,40.74093833261842
957 Fulton Street (To Manhattan Only),A-C,-73.9646288853812,40.68324343549183
2222 Pitkin Avenue,A-C,-73.89038600125895,40.67250133276606
42-01 28 Street,E-M-R,-73.93847099895665,40.748705334055956
2084 Fulton Street,A-C,-73.91366799878882,40.67827933489614
104 Van Siclen Avenue,J-Z,-73.89173000024186,40.67775633378293
101 East 41 Street,4-5-6-6 Express-7-7 Express-S,-73.9773820001124,40.751647333248734
116 Delancey Street,F-J-M-Z,-73.98789054539633,40.718836433989274
1331 Broadway,B-D-F-M-N-Q-R,-73.9879349140215,40.750879655202944
956 Mc Donald Avenue,F,-73.97734022829873,40.63041836263881
107 East 42 Street,4-5-6-6 Express-7-7 Express-S,-73.97608700109072,40.751701332585704
28 East 53 Street,E-M,-73.97406799983074,40.75955633321032
128 William Street,2-3-4-5-A-C-J-Z,-74.00666399815512,40.70920033360576
1713 Church Avenue,B-Q,-73.96351254183398,40.649400441813945
53-02 Roosevelt Avenue,7,-73.9113816041419,40.74433028093158
1518 Avenue H,B-Q,-73.96147689037274,40.62993006773499
1551 71 Street,D,-73.99917800078184,40.619197333570156
214 Cleveland Street,J,-73.88571000042215,40.67969833289966
111-37 75 Avenue (To Jamaica Only),E-F,-73.83825706369377,40.718574069520656
3000 Church Avenue (To Manhattan Only),2-5,-73.94925085958677,40.65051870059536
183 Bedford Avenue,L,-73.957576997586,40.71785633390583
623 Manhattan Avenue,G,-73.95085799853577,40.72366133309159
95 Bushwick Avenue (To Manhattan Only),L,-73.94057800035316,40.712130334662895
43 East 41 Street,4-5-6-6 Express-7-7 Express-S,-73.97839599921817,40.7522183346182
815 8 Avenue (Downtown Only),A-C-E,-73.98637836775373,40.76231192363291
441 7 Avenue (Corner Of Broadway And W 35 St),B-D-F-M-N-Q-R,-73.98798744165808,40.7506230918936
7 Times Square,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.98687499839875,40.75574733260377
378 6 Avenue,A-C-E-B-D-F-M,-73.99972781604949,40.73306686750184
93-01 Sutphin Boulevard,E-J-Z,-73.80738500008923,40.70054133354548
1 Boerum Street,G,-73.95005856270485,40.7055821974589
41-31 53 Street,7,-73.91130160433859,40.744624281137014
81-20 Roosevelt Avenue,7,-73.88400200050768,40.747457333825025
401 7 Avenue,1-2-3,-73.99081999920054,40.75007733143066
275 Kings Highway,N,-73.98042479058542,40.6053389256875
302 Broadway (To Queens And Canarsie Only),J-M-Z,-73.95786899948926,40.70823133485213
1 Greene Avenue (To Manhattan Only),A-C,-73.97327999944166,40.686078333481554
368 Jay Street,A-C-F,-73.98751302340982,40.692399883169664
105-02 86 Street,A-S,-73.85263391596396,40.679634112340054
394 Broadway,J-M,-73.9543709998029,40.70707433234814
88-01 180 Street,F,-73.78246100116245,40.71282733405816
2848 Church Avenue (To Flatbush Only),2-5,-73.9497209998603,40.650663332731966
88-04 Liberty Avenue,A-S,-73.85039198723298,40.67973993397659
118-16 Liberty Avenue,A-S,-73.82440299931903,40.686028333352866
624 Livonia Avenue,3-4,-73.89419699964238,40.66460033199691
632 Ashford Street,3-4,-73.88335199766449,40.666472332990935
47 East 22 Street (Downtown Only),4-6-6 Express,-73.9870399994077,40.73967433213268
38-10 Junction Boulevard,7-7 Express,-73.86964799787225,40.749282333961396
40-02 75 Street,7-E-F-M-R,-73.89071276296224,40.74680016874325
9 Kew Gardens Road,E-F,-73.83005548760825,40.713639288469224
48-02 Broadway (To Jamaica Only),E-M-R,-73.9126219995234,40.755795331901155
40-01 Junction Boulevard,7-7 Express,-73.86917000004043,40.7490573340931
1282 Broadway,B-D-F-M-N-Q-R,-73.9876719177179,40.749595683183124
469 Bergen Street (To Manhattan Only),2-3-4,-73.97496600132911,40.680943334460075
742 7 Avenue (Downtown Only),N-Q-R,-73.98387599899903,40.760605334014784
54-00 Myrtle Avenue,L-M,-73.910647505584,40.699468509778924
1492 Fulton Street (To Queens Only),A-C,-73.94109549522648,40.67976973746391
52 East 32 Street (Downtown Only),4-6-6 Express,-73.98257600173665,40.74582133324485
3180 Broadway,1,-73.95839699972932,40.81514933403747
69 John Street,2-3-4-5-A-C-J-Z,-74.00681399932647,40.70904633336783
1512 Beverly Road,B-Q,-73.96453699898613,40.644257333213766
1772 Broadway,J-Z,-73.90993799836238,40.68238833420652
2059 Fulton Street,A-C,-73.91072300016835,40.67842033371096
34-02 Steinway Street,E-M-R,-73.9210839984805,40.75661433185683
Oxford St & Fulton Ave At Ne Corner (To Manhattan Only),A-C,-73.97276900065793,40.68579233243037
Nostrand Ave & Flatbush Ave At Ne Corner,2-5,-73.94738940927249,40.6327621406368
Nostrand Ave & Flatbush Ave At Nw Corner,2-5,-73.94781900155716,40.633269335230054
Nostrand Ave & Flatbush Ave At Se Corner,2-5,-73.94749899876716,40.63246533340776
Nostrand Ave & Newkirk Ave At Sw Corner (To Flatbush Only),2-5,-73.948579997625,40.639881332624945
Nostrand Ave & Church Ave At Nw Corner (To Flatbush Only),2-5,-73.94972900147562,40.651050333907364
Nostrand Ave & Sterling St At Nw Corner,2-5,-73.95104899998164,40.66327933394835
Nostrand Ave & President St At Nw Corner,2-5,-73.95083400072059,40.66817033256468
Nostrand Ave & Eastern Pkwy At Sw Corner,3-4,-73.95067000101187,40.669816332845684
Kingston Ave & Eastern Pkwy At Sw Corner,3-4,-73.9423469992089,40.66937133331959
Kingston Ave & Eastern Pkwy At Se Corner,3-4,-73.94207299834659,40.66935933265654
Schenectady Ave & Eastern Pkwy At Se Corner,3-4,-73.933789001064,40.668813332517615
Utica Ave & Eastern Pkwy At Sw Corner,3-4,-73.93135600033082,40.66870433303463
Utica Ave & Eastern Pkwy At Nw Corner,3-4,-73.9313719998684,40.66891333340254
Utica Ave & Eastern Pkwy At Nw Corner,3-4,-73.93118704262376,40.66890321280805
Patchen Ave & Broadway At Sw Corner,J,-73.92790294588923,40.69299540765304
Patchen Ave & Broadway At Ne Corner,J,-73.92814326380157,40.69280291851362
Union Ave & Flushing Ave At Sw Corner (To Downtown Brooklyn Only),G,-73.95025995937111,40.69968456491133
Hooper St & Broadway At Nw Corner,J-M,-73.95430100044798,40.70727133426139
Hewes St & Broadway At Se Corner,J-M,-73.95243099996526,40.70641833230994
Union Ave & Metropolitan Ave At Ne Corner,G-L,-73.95175000088133,40.71376833348235
Union Ave & Metropolitan Ave At Sw Corner,G-L,-73.9517190001991,40.71392933371929
Moore St & Broadway At Sw Corner,J-M,-73.94826800098582,40.704195333200865
Moore St & Broadway At Nw Corner,J-M,-73.94812699958221,40.70439733368135
Lorimer St & Broadway At Nw Corner,J-M,-73.9465469982615,40.70351533275648
Flushing Ave & Broadway At Nw Corner,J-M,-73.94168099923088,40.700844332384015
Manhattan Ave & Greenpoint Ave At Sw Corner,G,-73.95438500013975,40.73007833317043
Manhattan Ave & Norman Ave At Ne Corner,G,-73.95164800116697,40.72555633329302
Graham Ave & Metropolitan Ave At Nw Corner (To Canarsie Only),L,-73.94449799771078,40.714425334474946
Graham Ave & Metropolitan Ave At Sw Corner (To Manhattan Only),L,-73.94456099908389,40.71461633414966
Montrose Ave & Bushwick Ave At Sw Corner,L,-73.94005000079812,40.70774033308035
Grand St & Bushwick Ave At Nw Corner (To Canarsie Only),L,-73.94075899707047,40.711826333023694
Grand St & Bushwick Ave At Sw Corner (To Manhattan Only),L,-73.94043000108492,40.71190433372747
Myrtle Ave & Cedar St At Nw Corner,M,-73.92636399890746,40.69806333250628
Morgan Ave & Harrison Pl At Se Corner,L,-73.93167600027202,40.70630633365164
Morgan Ave & Harrison Pl At Ne Corner,L,-73.93173899831957,40.706460333444255
Rutland Rd & E. 98th St At Sw Corner,3-4,-73.92309299735508,40.66491533241277
Saratoga Ave & Livonia Ave At Sw Corner,3-4,-73.91554899978954,40.661407332652644
Saratoga Ave & Livonia Ave At Se Corner,3-4,-73.91531399894949,40.661526331813555
Rockaway Ave & Livonia Ave At Se Corner,3-4,-73.90877300100104,40.66243833226842
Powell St & Livonia Ave At Sw Corner,3-4,-73.90281200030883,40.66331533432271
Powell St & Livonia Ave At Sw Corner,3-4,-73.90247499902404,40.66339833443058
Ralph Ave & Mac Dougal St At Ne Corner,A-C,-73.92187026695473,40.67916385883436
Ralph Ave & Fulton St At Ne Corner,A-C,-73.92144199892601,40.678984333745284
Rockaway Ave & Fulton St At Nw Corner,A-C,-73.91097099843893,40.67846033435981
Palmetto St & Broadway At Nw Corner,J-Z,-73.92142400035638,40.68930033373265
Jefferson Ave & Broadway At Se Corner,J,-73.91746700040014,40.68674233192842
Linden St & Broadway At Sw Corner,J-Z,-73.92309699981003,40.68995733221042
Weirfield St & Broadway At Se Corner,J,-73.91587267168617,40.68587485400624
Chauncey St & Broadway At Ne Corner,J-Z,-73.90971000065844,40.68266833381933
Snediker Ave & New York Ave At Sw Corner,L,-73.9026706364292,40.67565759865867
Snediker Ave & New York Ave At Sw Corner,L,-73.9026349982457,40.67539433452067
Georgia Av & Fulton St At Sw Corner,J,-73.89917999910503,40.67683433434098
